inventory_item_id,card_name,inventory_value,legacy_displayed_price,asking_price,market_price,label_price,json_market_price,classification,proposed_game_id,proposed_game_label,game_mapping_basis,created_at,updated_at
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-afdf3576546c4229","Ledev Champion","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-b02d40b4d7924755","League Guildmage","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-b2be20f1d0104523","Prophetic Titan","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-b698644163d4478c","Behemoth Sledge","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-b86cc7a8dacc4f61","Eclipsed Kithkin","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-bbd6c2d0e83145d9","Trelasarra, Moon Dancer","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-bfd80fc5c4794674","Assault Suit","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-c0a0906b894f417c","Bag of Holding","0.64","0.64","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-c3bbc3f363fc4fa6","Jeskai Charm","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-c59cfb6a0826488b","Dragon's Claw","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-c69d21d52b354aa1","Iron Golem","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-ce7da721f56142c9","Ochran Assassin","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-d23f0982c3f440f5","Gretchen Titchwillow","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-d3fb80b2393341bd","Skull Prophet","0.78","0.78","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-d80bce1c266741f7","Ochran Assassin","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-d8f23d6b54e642a1","Dungeon Map","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-ddbd8e8b27044704","Juggernaut","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-dfe5de14a1ed4dc0","Kalain, Reclusive Painter","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-e0e2a4eaece64a32","Heavy Arbalest","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-e435a7f2da9c419f","Shessra, Death's Whisper","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-e84ef33397fd41e3","Quicksilver Dagger","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-f0feb308ecde4335","Restoration Gearsmith","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-fe55838e7e1844a3","Glaive of the Guildpact","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-fe9e9de4f80e4bfd","Underworld Coinsmith","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-03f2c639451f4e98","Mind Stone","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-105538a2deeb495a","Dimir Spybug","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-11299aceaab049d5","Scuttlemutt","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-11cca770dafd4baf","Cori Mountain Stalwart","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-18cfa9f28f13441e","Civic Saber","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-211553fceef246e4","Garna, the Bloodflame","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-2bde8ffda9f045b6","Worn Powerstone","0.58","0.58","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-394122723caf4279","Gleaming Geardrake","0.68","0.68","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-3ac24378a39b4f2a","Kin-Tree Severance","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-47bfcdf3409945fb","Riverwheel Sweep","0.38","0.38","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-4c5d4af1daa046ca","Voidwing Hybrid","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-4d592331df5f4de7","Effortless Master","0.06","0.06","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-4f44301ca86f4035","Migratory Route","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-505a81bc7fec4aae","Dauntless Scrapbot","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-551341a5ee764e80","Blazing Hellhound","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-5759d97b98de471d","Haunted Cloak","0.36","0.36","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-577e78793e74468b","Birthing Hulk","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-5b4275231a274810","Moldervine Reclamation","0.43","0.43","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-5ec1b2231604471a","Rulik Mons, Warren Chief","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-5f7b1e1891744f01","Haliya, Ascendant Cadet","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-61a1f2bc94d64876","Mortality Spear","0.47","0.47","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-6dac780d1a414502","Meteor Golem","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-702ee9ac8ac64100","Cryptolith Fragment // Aurora of Emrakul","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-703901a4a4874152","Truth or Consequences","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-75a7ef12c759442b","Kheru Goldkeeper","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-7c5aeb69eb324bd3","Drooling Groodion","0.03","0.03","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-8188436b22ba423c","Jeskai Shrinekeeper","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-859c500199d94e4b","Jeskai Brushmaster","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-9601b946eb154b3b","Invasion of Ergamon // Truga Cliffcharger","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-9a058d09320e4d8c","Temur Monument","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-9c6f1bbf5bad4595","Burnished Hart","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-a41b758376014767","Worn Powerstone","0.50","0.50","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-b21969c5b0df4e26","Hero's Blade","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-b43687467a1b48cf","Ephara's Enlightenment","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-b4e3e7e0863e4560","Mindmelter","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-b50abc4aa81d422f","Prismatic Lens","0.74","0.74","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-b89ca2af77444308","Burnished Hart","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-bbb409fa7e9549a2","Filigree Familiar","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-c1a7130fdb8247c5","Primaris Chaplain","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-c20178fb5c0941bc","Unstable Obelisk","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-cdd9371f7e764f14","Dina, Soul Steeper","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-d069d6e966e94566","Flamecast Wheel","0.04","0.04","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
"chaos-c60a727e2c9640d4be78e8819f46c042-d0c88a424c7244c5","Bull Cerodon","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:47:59.298883+00","2026-09-12 17:47:59.298883+00"
